sim_id,fragment_id,fragment_mass_kg,mass_ratio,semi_major_axis_a,eccentricity_e,inclination_i,apoapsis_Rm,periapsis_Rm
Ma_xp_A2000_n70_r16_v00,213,3780845877308973.5,3.7822224636520124e-05,297319145.39983034,0.9857143510450579,0.018859952226293365,174.18229646286923,1.2531042746025571
Ma_xp_A2000_n70_r16_v00,214,3761050872715733.0,3.762420251800432e-05,-171294959.04183716,1.0342854535492314,0.011991795748298265,inf,1.7326819181137052
Ma_xp_A2000_n70_r16_v00,215,3701665858936011.0,3.703013616245688e-05,53512884.938381344,0.9273213394695534,0.013666016997269279,30.428241651665797,1.1474390908515903
Ma_xp_A2000_n70_r16_v00,216,3691768356639390.0,3.693112510319897e-05,605962238.6334616,0.9921222219692873,0.024452778995038105,356.14422223218025,1.408359938323689
Ma_xp_A2000_n70_r16_v00,217,3671973352046150.0,3.673310298468316e-05,-186552931.5432194,1.03157666357779,0.006155758792349065,inf,1.7379316001742868
Ma_xp_A2000_n70_r16_v00,218,3632383342859668.5,3.633705874765154e-05,48297290.214404106,0.911538820207883,0.0041843996021998665,27.237688495553847,1.2604913034749827
Ma_xp_A2000_n70_r16_v00,219,3622485840563048.0,3.6238047688393634e-05,90361135.45549497,0.9524714722684355,0.0005675129181567065,52.051199049605486,1.2670694003104133
Ma_xp_A2000_n70_r16_v00,220,3602690835969807.0,3.604002556987781e-05,213149723.10558924,0.9753403685935345,0.0033545243537212526,124.2198709558945,1.5507283098315454
Ma_xp_A2000_n70_r16_v00,221,3592793333673187.0,3.594101451061991e-05,41581038.07861581,0.9094648924315767,0.0601504078770327,23.424555952788737,1.11064869604785
Ma_xp_A2000_n70_r16_v00,222,3563100826783326.0,3.564398133284619e-05,69576863.70957907,0.9396851908734782,0.008379391503083405,39.8162596739616,1.2380927140478775
Ma_xp_A2000_n70_r16_v00,223,3553203324486705.5,3.5544970273588285e-05,-758961680.5596255,1.0067275113499294,0.0036883351569717395,inf,1.5063942528769438
Ma_xp_A2000_n70_r16_v00,224,3543305822190085.0,3.544595921433038e-05,44792454.68542363,0.9134842475733738,0.024647414079512996,25.28681411733361,1.1433110842734873
Ma_xp_A2000_n70_r16_v00,225,3533408319893465.0,3.534694815507248e-05,254061932.34496748,0.9802562554574632,0.0156771300686489,148.43125263305288,1.4799037882290325
Ma_xp_A2000_n70_r16_v00,226,3493818310706983.5,3.495090391804085e-05,85930332.15839192,0.9457728964919759,0.00866439632674491,49.329078418749624,1.3747611790624008
Ma_xp_A2000_n70_r16_v00,227,3394843287740780.0,3.396079332546179e-05,71344483.24961245,0.9352039766836554,0.0019905462953619035,40.73347918545227,1.3638704234059433
Ma_xp_A2000_n70_r16_v00,228,3345355776257678.0,3.346573802917226e-05,-75136931.51817077,1.098331383296905,0.019815771235769483,inf,2.179766459025389
Ma_xp_A2000_n70_r16_v00,229,3345355776257678.0,3.346573802917226e-05,50666728.31784613,0.9110669569633884,0.012765838597036564,28.566900813003965,1.3293837822732908
Ma_xp_A2000_n70_r16_v00,230,3325560771664437.5,3.3267715910656446e-05,154627561.11721513,0.9635687779771831,0.017485268397353402,89.57717988627299,1.6619769906794377
Ma_xp_A2000_n70_r16_v00,231,3325560771664437.5,3.3267715910656446e-05,80761304.0050009,0.9455238451295522,0.004113000200221468,46.355817290304195,1.2979983196683118
Ma_xp_A2000_n70_r16_v00,232,3276073260181336.0,3.277266061436692e-05,-290232173.7610245,1.022133846908385,0.011248293065984724,inf,1.8952513650728104
Ma_xp_A2000_n70_r16_v00,233,3276073260181336.0,3.277266061436692e-05,-1485108133.3496635,1.0029143403908365,0.0011624607118769523,inf,1.2769171316656462
Ma_xp_A2000_n70_r16_v00,234,3256278255588095.0,3.2574638495851104e-05,-279417203.6559949,1.0207409301433477,0.010483425950796406,inf,1.7098016527153077
