fof_file,physical_file,mass_code,resolution_code,periapsis_code,velocity_code,spin_code,timestep,fof_linking_length,n_fragments,largest_fragment_particle_count,total_fragment_mass_kg,bound_fragment_count,energy_bound_mass_kg,energy_bound_mass_fraction,bound_mass_kg,bound_mass_fraction,largest_bound_fragment_mass_kg,unbound_fragment_count,unbound_mass_kg,unbound_mass_fraction,largest_unbound_fragment_mass_kg,target_mass_kg,captured_mass_kg,captured_mass_fraction,raw_hdf5_path,method,unresolved_handling,normalization_notes
Ma_xp_A1850_n60_r12_v00_90000_fof_0.0014_0000.hdf5,Ma_xp_A1850_n60_r12_v00_90000.hdf5,A1850,n60,r12,v00,,90000,0.0014,132,55215,3.152599249646037e+18,0,1.56546207236e+18,0.495212035575,1.15136228191e+18,0.36421735753,0.0,132,2.0098332462599997e+18,0.6357826424699999,1.7405336223306835e+17,3.16119552817e+18,1.15136228191e+18,0.36421735753,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A1850_n60_r12_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,BMF is bound_mass_kg / target_mass_kg for particles with negative Mars-centric orbital energy and apoapsis inside Mars's Hill sphere. energy_bound_mass_fraction is the negative-energy-only diagnostic. captured_mass_fraction is retained only as a backwards-compatible alias of bound_mass_fraction.
Ma_xp_A1850_n60_r12_v00_90000_fof_0.0019_0000.hdf5,Ma_xp_A1850_n60_r12_v00_90000.hdf5,A1850,n60,r12,v00,,90000,0.0019,135,55222,3.1545883408634404e+18,0,1.56546207236e+18,0.495212035575,1.15136228191e+18,0.36421735753,0.0,135,2.0098332462599997e+18,0.6357826424699999,1.740754282212171e+17,3.16119552817e+18,1.15136228191e+18,0.36421735753,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A1850_n60_r12_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,BMF is bound_mass_kg / target_mass_kg for particles with negative Mars-centric orbital energy and apoapsis inside Mars's Hill sphere. energy_bound_mass_fraction is the negative-energy-only diagnostic. captured_mass_fraction is retained only as a backwards-compatible alias of bound_mass_fraction.
Ma_xp_A1850_n60_r12_v00_90000_fof_0.0024_0000.hdf5,Ma_xp_A1850_n60_r12_v00_90000.hdf5,A1850,n60,r12,v00,,90000,0.0024,135,55225,3.1552093408156257e+18,0,1.56546207236e+18,0.495212035575,1.15136228191e+18,0.36421735753,0.0,135,2.0098332462599997e+18,0.6357826424699999,1.7408488507328083e+17,3.16119552817e+18,1.15136228191e+18,0.36421735753,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A1850_n60_r12_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,BMF is bound_mass_kg / target_mass_kg for particles with negative Mars-centric orbital energy and apoapsis inside Mars's Hill sphere. energy_bound_mass_fraction is the negative-energy-only diagnostic. captured_mass_fraction is retained only as a backwards-compatible alias of bound_mass_fraction.
Ma_xp_A1850_n60_r12_v00_90000_fof_0.002_0000.hdf5,Ma_xp_A1850_n60_r12_v00_90000.hdf5,A1850,n60,r12,v00,,90000,0.002,135,55222,3.1547491073485245e+18,0,1.56546207236e+18,0.495212035575,1.15136228191e+18,0.36421735753,0.0,135,2.0098332462599997e+18,0.6357826424699999,1.740754282212171e+17,3.16119552817e+18,1.15136228191e+18,0.36421735753,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A1850_n60_r12_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,BMF is bound_mass_kg / target_mass_kg for particles with negative Mars-centric orbital energy and apoapsis inside Mars's Hill sphere. energy_bound_mass_fraction is the negative-energy-only diagnostic. captured_mass_fraction is retained only as a backwards-compatible alias of bound_mass_fraction.
Ma_xp_A1850_n60_r16_v00_90000_fof_0.0014_0000.hdf5,Ma_xp_A1850_n60_r16_v00_90000.hdf5,A1850,n60,r16,v00,,90000,0.0014,61,210426,3.1572204980234496e+18,0,1.51017416291e+18,0.477722478553,9.75682341119e+17,0.308643464925,0.0,61,2.1855131870509998e+18,0.691356535075,6.633225174549916e+17,3.16119552817e+18,9.75682341119e+17,0.308643464925,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A1850_n60_r16_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,BMF is bound_mass_kg / target_mass_kg for particles with negative Mars-centric orbital energy and apoapsis inside Mars's Hill sphere. energy_bound_mass_fraction is the negative-energy-only diagnostic. captured_mass_fraction is retained only as a backwards-compatible alias of bound_mass_fraction.
Ma_xp_A1850_n60_r16_v00_90000_fof_0.0019_0000.hdf5,Ma_xp_A1850_n60_r16_v00_90000.hdf5,A1850,n60,r16,v00,,90000,0.0019,61,210429,3.1580590055731005e+18,0,1.51017416291e+18,0.477722478553,9.75682341119e+17,0.308643464925,0.0,61,2.1855131870509998e+18,0.691356535075,6.633319743070554e+17,3.16119552817e+18,9.75682341119e+17,0.308643464925,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A1850_n60_r16_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,BMF is bound_mass_kg / target_mass_kg for particles with negative Mars-centric orbital energy and apoapsis inside Mars's Hill sphere. energy_bound_mass_fraction is the negative-energy-only diagnostic. captured_mass_fraction is retained only as a backwards-compatible alias of bound_mass_fraction.
Ma_xp_A1850_n60_r16_v00_90000_fof_0.0024_0000.hdf5,Ma_xp_A1850_n60_r16_v00_90000.hdf5,A1850,n60,r16,v00,,90000,0.0024,61,210429,3.1581724877978655e+18,0,1.51017416291e+18,0.477722478553,9.75682341119e+17,0.308643464925,0.0,61,2.1855131870509998e+18,0.691356535075,6.633319743070554e+17,3.16119552817e+18,9.75682341119e+17,0.308643464925,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A1850_n60_r16_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,BMF is bound_mass_kg / target_mass_kg for particles with negative Mars-centric orbital energy and apoapsis inside Mars's Hill sphere. energy_bound_mass_fraction is the negative-energy-only diagnostic. captured_mass_fraction is retained only as a backwards-compatible alias of bound_mass_fraction.
Ma_xp_A1850_n60_r16_v00_90000_fof_0.002_0000.hdf5,Ma_xp_A1850_n60_r16_v00_90000.hdf5,A1850,n60,r16,v00,,90000,0.002,61,210429,3.158099985265377e+18,0,1.51017416291e+18,0.477722478553,9.75682341119e+17,0.308643464925,0.0,61,2.1855131870509998e+18,0.691356535075,6.633319743070554e+17,3.16119552817e+18,9.75682341119e+17,0.308643464925,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A1850_n60_r16_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,BMF is bound_mass_kg / target_mass_kg for particles with negative Mars-centric orbital energy and apoapsis inside Mars's Hill sphere. energy_bound_mass_fraction is the negative-energy-only diagnostic. captured_mass_fraction is retained only as a backwards-compatible alias of bound_mass_fraction.
Ma_xp_A1900_n50_r12_v00_90000_fof_0.006_0000.hdf5,Ma_xp_A1900_n50_r12_v00_90000.hdf5,A1900,n50,r12,v00,,90000,0.006,47,10370,9.977113779923413e+18,0,5.29730393397e+18,0.5298651075,4.05467532721e+18,0.405570645919,0.0,47,5.94278225019e+18,0.594429354081,9.545935737544728e+17,9.9974575774e+18,4.05467532721e+18,0.405570645919,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A1900_n50_r12_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,BMF is bound_mass_kg / target_mass_kg for particles with negative Mars-centric orbital energy and apoapsis inside Mars's Hill sphere. energy_bound_mass_fraction is the negative-energy-only diagnostic. captured_mass_fraction is retained only as a backwards-compatible alias of bound_mass_fraction.
Ma_xp_A1900_n50_r16_v00_90000_fof_0.006_0000.hdf5,Ma_xp_A1900_n50_r16_v00_90000.hdf5,A1900,n50,r16,v00,,90000,0.006,17,45734,9.99018536020568e+18,0,4.38413438222e+18,0.438524929791,3.84368897513e+18,0.384466645182,0.0,17,6.153768602270001e+18,0.615533354818,4.2099693830416394e+18,9.9974575774e+18,3.84368897513e+18,0.384466645182,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A1900_n50_r16_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,BMF is bound_mass_kg / target_mass_kg for particles with negative Mars-centric orbital energy and apoapsis inside Mars's Hill sphere. energy_bound_mass_fraction is the negative-energy-only diagnostic. captured_mass_fraction is retained only as a backwards-compatible alias of bound_mass_fraction.
