fof_file,particle_index,x,y,z,vx,vy,vz,speed,is_zero_speed
/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r12_v02_90000_fof_0.0040_0000.hdf5,2758437,144.7538909875553,87.33231088208,169.50507199007666,0.0,0.0,0.0,0.0,True
/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r12_v02_90000_fof_0.0040_0000.hdf5,2759856,144.76074904227602,87.29720676803225,169.456971801369,0.0,0.0,0.0,0.0,True
/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r12_v02_90000_fof_0.0040_0000.hdf5,2771244,144.7788882684106,87.31341658495496,169.4892151453092,0.0,0.0,0.0,0.0,True
/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r12_v02_90000_fof_0.0040_0000.hdf5,2771920,144.76858875146684,87.31866217489046,169.49710675604993,0.0,0.0,0.0,0.0,True
/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r12_v02_90000_fof_0.0040_0000.hdf5,2774713,145.56825944730804,88.26477662422894,169.47121130128113,0.0,0.0,0.0,0.0,True
/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r12_v02_90000_fof_0.0040_0000.hdf5,2776721,145.52981289259498,88.2756074248378,169.4651398934928,0.0,0.0,0.0,0.0,True
/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r12_v02_90000_fof_0.0040_0000.hdf5,2783335,145.56403447134454,88.28273272584264,169.46800543712533,0.0,0.0,0.0,0.0,True
/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r12_v02_90000_fof_0.0040_0000.hdf5,2786135,145.55684234316217,88.29323329093438,169.45575780260612,0.0,0.0,0.0,0.0,True
/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r12_v02_90000_fof_0.0040_0000.hdf5,2790029,145.56462934332401,88.34189691037473,169.46150004702648,0.0,0.0,0.0,0.0,True
/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r12_v02_90000_fof_0.0040_0000.hdf5,2800208,146.32433648781446,89.28696356335497,169.45447723737993,0.0,0.0,0.0,0.0,True
/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r12_v02_90000_fof_0.0040_0000.hdf5,2803090,146.34627779260146,89.2612831536188,169.45621317116994,0.0,0.0,0.0,0.0,True
/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r12_v02_90000_fof_0.0040_0000.hdf5,2805221,146.34990742170436,89.30121709200684,169.4332035896083,0.0,0.0,0.0,0.0,True
