fof_file,physical_file,matched_physical_file_found,readable,particle_count_match,nonfof_velocity_max_abs,nonfof_velocity_nonzero_count,status,error_message
Ma_xp_A1900_s047z_n65_r17_v00_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_s047z_n65_r17_v00_90000.hdf5,True,True,True,1080.427085980773,3162280,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A1900_s047z_n65_r18_v00_89000_fof_0.002_0000.hdf5,,False,False,False,,,missing_physical_file,Matching non-FoF physical snapshot was not found
Ma_xp_A1900_s047z_n65_r19_v00_89000_fof_0.002_0000.hdf5,,False,False,False,,,missing_physical_file,Matching non-FoF physical snapshot was not found
Ma_xp_A1900_s047z_n65_r20_v00_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_s047z_n65_r20_v00_90000.hdf5,True,True,True,1016.2336984649301,3162280,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A1900_s047z_n65_r20_v02_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_s047z_n65_r20_v02_90000.hdf5,True,True,True,1037.1963726356626,3162280,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A1900_s047z_n65_r20_v04_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_s047z_n65_r20_v04_90000.hdf5,True,True,True,1062.3459238559008,3162280,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A1900_s047z_n65_r20_v06_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_s047z_n65_r20_v06_90000.hdf5,True,True,True,1085.7369052246213,3162280,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A1900_s047z_n65_r22_v00_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_s047z_n65_r22_v00_90000.hdf5,True,True,True,927.1983872167766,3162280,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A1900_s047z_n65_r24_v00_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_s047z_n65_r24_v00_90000.hdf5,True,True,True,932.1258403360844,3162280,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A1900_s047z_n65_r26_v00_89000_fof_0.002_0000.hdf5,,False,False,False,,,missing_physical_file,Matching non-FoF physical snapshot was not found
Ma_xp_A1900_s086mz_n65_r12_v00_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_s086mz_n65_r12_v00_90000.hdf5,True,True,True,997.0245882868767,3162277,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A1900_s086x_n65_r12_v00_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_s086x_n65_r12_v00_90000.hdf5,True,True,True,1083.6096480488777,3162277,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A1900_s086y_n65_r12_v00_89100_fof_0.002_0000.hdf5,,False,False,False,,,missing_physical_file,Matching non-FoF physical snapshot was not found
Ma_xp_A1900_s086z_n65_r12_v00_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_s086z_n65_r12_v00_90000.hdf5,True,True,True,1117.8090935572982,3162277,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A1900_s086z_n65_r16_v00_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_s086z_n65_r16_v00_90000.hdf5,True,True,True,7596.101611852646,3162276,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A1900_s086z_n65_r20_v00_89000_fof_0.002_0000.hdf5,,False,False,False,,,missing_physical_file,Matching non-FoF physical snapshot was not found
Ma_xp_A1900_s170mz_n65_r12_v00_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_s170mz_n65_r12_v00_90000.hdf5,True,True,True,1041.2429692223668,3162286,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A1900_s170x_n65_r12_v00_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_s170x_n65_r12_v00_90000.hdf5,True,True,True,1068.9260670915246,3162286,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A1900_s170y_n65_r12_v00_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_s170y_n65_r12_v00_90000.hdf5,True,True,True,67503.46720218658,3162286,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A1900_s170z_n65_r12_v00_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_s170z_n65_r12_v00_90000.hdf5,True,True,True,1088.7596290558577,3162286,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A1900_s170z_n65_r16_v00_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_s170z_n65_r16_v00_90000.hdf5,True,True,True,1037.2474789619446,3162286,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A1900_s170z_n65_r20_v00_89000_fof_0.002_0000.hdf5,,False,False,False,,,missing_physical_file,Matching non-FoF physical snapshot was not found
Ma_xp_A1950_n65_r12_v00_90000_fof_0.0020_0000.hdf5,Ma_xp_A1950_n65_r12_v00_90000.hdf5,True,True,True,1142.4807598814368,3227694,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A1950_n65_r12_v00_90000_fof_0.0027_0000.hdf5,Ma_xp_A1950_n65_r12_v00_90000.hdf5,True,True,True,1142.4807598814368,3227694,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A1950_n65_r12_v00_90000_fof_0.002_0000.hdf5,Ma_xp_A1950_n65_r12_v00_90000.hdf5,True,True,True,1142.4807598814368,3227694,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A1950_n65_r12_v00_90000_fof_0.0034_0000.hdf5,Ma_xp_A1950_n65_r12_v00_90000.hdf5,True,True,True,1142.4807598814368,3227694,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A1950_n65_r12_v00_90000_fof_0.003_0000.hdf5,Ma_xp_A1950_n65_r12_v00_90000.hdf5,True,True,True,1142.4807598814368,3227694,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A1950_n65_r16_v00_90000_fof_0.0020_0000.hdf5,Ma_xp_A1950_n65_r16_v00_90000.hdf5,True,True,True,1089.7592874243855,3227694,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A1950_n65_r16_v00_90000_fof_0.0027_0000.hdf5,Ma_xp_A1950_n65_r16_v00_90000.hdf5,True,True,True,1089.7592874243855,3227694,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A1950_n65_r16_v00_90000_fof_0.002_0000.hdf5,Ma_xp_A1950_n65_r16_v00_90000.hdf5,True,True,True,1089.7592874243855,3227694,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A1950_n65_r16_v00_90000_fof_0.0034_0000.hdf5,Ma_xp_A1950_n65_r16_v00_90000.hdf5,True,True,True,1089.7592874243855,3227694,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A1950_n65_r16_v00_90000_fof_0.003_0000.hdf5,Ma_xp_A1950_n65_r16_v00_90000.hdf5,True,True,True,1089.7592874243855,3227694,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n50_r12_v00_90000_fof_0.0126_0000.hdf5,Ma_xp_A2000_n50_r12_v00_90000.hdf5,True,True,True,1235.05387455225,108605,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n50_r14_v00_90000_fof_0.0126_0000.hdf5,Ma_xp_A2000_n50_r14_v00_90000.hdf5,True,True,True,1264.7942639887333,108605,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n50_r16_v00_90000_fof_0.0126_0000.hdf5,Ma_xp_A2000_n50_r16_v00_90000.hdf5,True,True,True,1070.8678746595979,108605,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n55_r12_v00_90000_fof_0.0086_0000.hdf5,Ma_xp_A2000_n55_r12_v00_90000.hdf5,True,True,True,1247.8847056627274,319379,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n55_r14_v00_90000_fof_0.0086_0000.hdf5,Ma_xp_A2000_n55_r14_v00_90000.hdf5,True,True,True,1186.2892424687743,319377,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n55_r16_v00_90000_fof_0.0086_0000.hdf5,Ma_xp_A2000_n55_r16_v00_90000.hdf5,True,True,True,1142.2624811530113,319379,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n60_r12_v00_90000_fof_0.0059_0000.hdf5,Ma_xp_A2000_n60_r12_v00_90000.hdf5,True,True,True,1231.8474473431706,1002827,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n60_r14_v00_90000_fof_0.0059_0000.hdf5,Ma_xp_A2000_n60_r14_v00_90000.hdf5,True,True,True,1161.8996504694223,1002823,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n60_r16_v00_90000_fof_0.0059_0000.hdf5,Ma_xp_A2000_n60_r16_v00_90000.hdf5,True,True,True,1138.8660641387105,1002827,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r11_v00_90000_fof_0.0010_0000.hdf5,Ma_xp_A2000_n65_r11_v00_90000.hdf5,True,True,True,1250.2644676715136,3227695,success_no_fragments,
Ma_xp_A2000_n65_r11_v00_90000_fof_0.0020_0000.hdf5,Ma_xp_A2000_n65_r11_v00_90000.hdf5,True,True,True,1250.2644676715136,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r11_v00_90000_fof_0.0030_0000.hdf5,Ma_xp_A2000_n65_r11_v00_90000.hdf5,True,True,True,1250.2644676715136,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r11_v00_90000_fof_0.0035_0000.hdf5,Ma_xp_A2000_n65_r11_v00_90000.hdf5,True,True,True,1250.2644676715136,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r11_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r11_v00_90000.hdf5,True,True,True,1250.2644676715136,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r11_v00_90000_fof_0.0045_0000.hdf5,Ma_xp_A2000_n65_r11_v00_90000.hdf5,True,True,True,1250.2644676715136,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r11_v00_90000_fof_0.0050_0000.hdf5,Ma_xp_A2000_n65_r11_v00_90000.hdf5,True,True,True,1250.2644676715136,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r11_v00_90000_fof_0.0060_0000.hdf5,Ma_xp_A2000_n65_r11_v00_90000.hdf5,True,True,True,1250.2644676715136,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r11_v00_90000_fof_0.0080_0000.hdf5,Ma_xp_A2000_n65_r11_v00_90000.hdf5,True,True,True,1250.2644676715136,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r12_v00_102000_fof_0.0040_0000.hdf5,,False,False,False,,,missing_physical_file,Matching non-FoF physical snapshot was not found
Ma_xp_A2000_n65_r12_v00_108000_fof_0.0040_0000.hdf5,,False,False,False,,,missing_physical_file,Matching non-FoF physical snapshot was not found
Ma_xp_A2000_n65_r12_v00_66000_fof_0.0040_0000.hdf5,,False,False,False,,,missing_physical_file,Matching non-FoF physical snapshot was not found
Ma_xp_A2000_n65_r12_v00_72000_fof_0.0040_0000.hdf5,,False,False,False,,,missing_physical_file,Matching non-FoF physical snapshot was not found
Ma_xp_A2000_n65_r12_v00_78000_fof_0.0040_0000.hdf5,,False,False,False,,,missing_physical_file,Matching non-FoF physical snapshot was not found
Ma_xp_A2000_n65_r12_v00_84000_fof_0.0040_0000.hdf5,,False,False,False,,,missing_physical_file,Matching non-FoF physical snapshot was not found
Ma_xp_A2000_n65_r12_v00_90000_fof_0.0010_0000.hdf5,Ma_xp_A2000_n65_r12_v00_90000.hdf5,True,True,True,1227.955101057887,3227695,success_no_fragments,
Ma_xp_A2000_n65_r12_v00_90000_fof_0.0020_0000.hdf5,Ma_xp_A2000_n65_r12_v00_90000.hdf5,True,True,True,1227.955101057887,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r12_v00_90000_fof_0.0030_0000.hdf5,Ma_xp_A2000_n65_r12_v00_90000.hdf5,True,True,True,1227.955101057887,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r12_v00_90000_fof_0.0035_0000.hdf5,Ma_xp_A2000_n65_r12_v00_90000.hdf5,True,True,True,1227.955101057887,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r12_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r12_v00_90000.hdf5,True,True,True,1227.955101057887,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r12_v00_90000_fof_0.0045_0000.hdf5,Ma_xp_A2000_n65_r12_v00_90000.hdf5,True,True,True,1227.955101057887,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r12_v00_90000_fof_0.0050_0000.hdf5,Ma_xp_A2000_n65_r12_v00_90000.hdf5,True,True,True,1227.955101057887,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r12_v00_90000_fof_0.0060_0000.hdf5,Ma_xp_A2000_n65_r12_v00_90000.hdf5,True,True,True,1227.955101057887,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r12_v00_90000_fof_0.0080_0000.hdf5,Ma_xp_A2000_n65_r12_v00_90000.hdf5,True,True,True,1227.955101057887,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r12_v00_96000_fof_0.0040_0000.hdf5,,False,False,False,,,missing_physical_file,Matching non-FoF physical snapshot was not found
Ma_xp_A2000_n65_r12_v02_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r12_v02_90000.hdf5,True,True,True,1234.82511844486,3227690,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r12_v04_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r12_v04_90000.hdf5,True,True,True,1269.1273586824536,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r12_v06_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r12_v06_90000.hdf5,True,True,True,1284.9309714511037,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r12_v08_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r12_v08_90000.hdf5,True,True,True,1356.835477054119,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r12_v10_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r12_v10_90000.hdf5,True,True,True,1385.5660799890757,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r12_v12_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r12_v12_90000.hdf5,True,True,True,1465.4494589194655,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r12_v14_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r12_v14_90000.hdf5,True,True,True,1516.7798846960068,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r12_v16_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r12_v16_90000.hdf5,True,True,True,1614.8259164765477,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r13_v00_90000_fof_0.0010_0000.hdf5,Ma_xp_A2000_n65_r13_v00_90000.hdf5,True,True,True,1193.4913927689195,3227695,success_no_fragments,
Ma_xp_A2000_n65_r13_v00_90000_fof_0.0020_0000.hdf5,Ma_xp_A2000_n65_r13_v00_90000.hdf5,True,True,True,1193.4913927689195,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r13_v00_90000_fof_0.0030_0000.hdf5,Ma_xp_A2000_n65_r13_v00_90000.hdf5,True,True,True,1193.4913927689195,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r13_v00_90000_fof_0.0035_0000.hdf5,Ma_xp_A2000_n65_r13_v00_90000.hdf5,True,True,True,1193.4913927689195,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r13_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r13_v00_90000.hdf5,True,True,True,1193.4913927689195,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r13_v00_90000_fof_0.0045_0000.hdf5,Ma_xp_A2000_n65_r13_v00_90000.hdf5,True,True,True,1193.4913927689195,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r13_v00_90000_fof_0.0050_0000.hdf5,Ma_xp_A2000_n65_r13_v00_90000.hdf5,True,True,True,1193.4913927689195,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r13_v00_90000_fof_0.0060_0000.hdf5,Ma_xp_A2000_n65_r13_v00_90000.hdf5,True,True,True,1193.4913927689195,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r13_v00_90000_fof_0.0080_0000.hdf5,Ma_xp_A2000_n65_r13_v00_90000.hdf5,True,True,True,1193.4913927689195,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r14_v00_90000_fof_0.0010_0000.hdf5,Ma_xp_A2000_n65_r14_v00_90000.hdf5,True,True,True,1171.0540857166052,3227695,success_no_fragments,
Ma_xp_A2000_n65_r14_v00_90000_fof_0.0020_0000.hdf5,Ma_xp_A2000_n65_r14_v00_90000.hdf5,True,True,True,1171.0540857166052,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r14_v00_90000_fof_0.0030_0000.hdf5,Ma_xp_A2000_n65_r14_v00_90000.hdf5,True,True,True,1171.0540857166052,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r14_v00_90000_fof_0.0035_0000.hdf5,Ma_xp_A2000_n65_r14_v00_90000.hdf5,True,True,True,1171.0540857166052,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r14_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r14_v00_90000.hdf5,True,True,True,1171.0540857166052,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r14_v00_90000_fof_0.0045_0000.hdf5,Ma_xp_A2000_n65_r14_v00_90000.hdf5,True,True,True,1171.0540857166052,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r14_v00_90000_fof_0.0050_0000.hdf5,Ma_xp_A2000_n65_r14_v00_90000.hdf5,True,True,True,1171.0540857166052,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r14_v00_90000_fof_0.0060_0000.hdf5,Ma_xp_A2000_n65_r14_v00_90000.hdf5,True,True,True,1171.0540857166052,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r14_v00_90000_fof_0.0080_0000.hdf5,Ma_xp_A2000_n65_r14_v00_90000.hdf5,True,True,True,1171.0540857166052,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r14_v02_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r14_v02_90000.hdf5,True,True,True,1203.585765324533,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r14_v04_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r14_v04_90000.hdf5,True,True,True,1243.0710485205054,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r14_v06_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r14_v06_90000.hdf5,True,True,True,1307.3536101728678,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r14_v08_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r14_v08_90000.hdf5,True,True,True,1307.851867750287,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r14_v10_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r14_v10_90000.hdf5,True,True,True,1412.4963199719787,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r15_v00_90000_fof_0.0010_0000.hdf5,Ma_xp_A2000_n65_r15_v00_90000.hdf5,True,True,True,1184.2200765386224,3227695,success_no_fragments,
Ma_xp_A2000_n65_r15_v00_90000_fof_0.0020_0000.hdf5,Ma_xp_A2000_n65_r15_v00_90000.hdf5,True,True,True,1184.2200765386224,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r15_v00_90000_fof_0.0030_0000.hdf5,Ma_xp_A2000_n65_r15_v00_90000.hdf5,True,True,True,1184.2200765386224,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r15_v00_90000_fof_0.0035_0000.hdf5,Ma_xp_A2000_n65_r15_v00_90000.hdf5,True,True,True,1184.2200765386224,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r15_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r15_v00_90000.hdf5,True,True,True,1184.2200765386224,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r15_v00_90000_fof_0.0045_0000.hdf5,Ma_xp_A2000_n65_r15_v00_90000.hdf5,True,True,True,1184.2200765386224,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r15_v00_90000_fof_0.0050_0000.hdf5,Ma_xp_A2000_n65_r15_v00_90000.hdf5,True,True,True,1184.2200765386224,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r15_v00_90000_fof_0.0060_0000.hdf5,Ma_xp_A2000_n65_r15_v00_90000.hdf5,True,True,True,1184.2200765386224,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r15_v00_90000_fof_0.0080_0000.hdf5,Ma_xp_A2000_n65_r15_v00_90000.hdf5,True,True,True,1184.2200765386224,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r16_v00_102000_fof_0.0040_0000.hdf5,,False,False,False,,,missing_physical_file,Matching non-FoF physical snapshot was not found
Ma_xp_A2000_n65_r16_v00_108000_fof_0.0040_0000.hdf5,,False,False,False,,,missing_physical_file,Matching non-FoF physical snapshot was not found
Ma_xp_A2000_n65_r16_v00_66000_fof_0.0040_0000.hdf5,,False,False,False,,,missing_physical_file,Matching non-FoF physical snapshot was not found
Ma_xp_A2000_n65_r16_v00_72000_fof_0.0040_0000.hdf5,,False,False,False,,,missing_physical_file,Matching non-FoF physical snapshot was not found
Ma_xp_A2000_n65_r16_v00_78000_fof_0.0040_0000.hdf5,,False,False,False,,,missing_physical_file,Matching non-FoF physical snapshot was not found
Ma_xp_A2000_n65_r16_v00_84000_fof_0.0040_0000.hdf5,,False,False,False,,,missing_physical_file,Matching non-FoF physical snapshot was not found
Ma_xp_A2000_n65_r16_v00_90000_fof_0.0010_0000.hdf5,Ma_xp_A2000_n65_r16_v00_90000.hdf5,True,True,True,1156.0979764908552,3227695,success_no_fragments,
Ma_xp_A2000_n65_r16_v00_90000_fof_0.0020_0000.hdf5,Ma_xp_A2000_n65_r16_v00_90000.hdf5,True,True,True,1156.0979764908552,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r16_v00_90000_fof_0.0030_0000.hdf5,Ma_xp_A2000_n65_r16_v00_90000.hdf5,True,True,True,1156.0979764908552,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r16_v00_90000_fof_0.0035_0000.hdf5,Ma_xp_A2000_n65_r16_v00_90000.hdf5,True,True,True,1156.0979764908552,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r16_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r16_v00_90000.hdf5,True,True,True,1156.0979764908552,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r16_v00_90000_fof_0.0045_0000.hdf5,Ma_xp_A2000_n65_r16_v00_90000.hdf5,True,True,True,1156.0979764908552,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r16_v00_90000_fof_0.0050_0000.hdf5,Ma_xp_A2000_n65_r16_v00_90000.hdf5,True,True,True,1156.0979764908552,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r16_v00_90000_fof_0.0060_0000.hdf5,Ma_xp_A2000_n65_r16_v00_90000.hdf5,True,True,True,1156.0979764908552,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r16_v00_90000_fof_0.0080_0000.hdf5,Ma_xp_A2000_n65_r16_v00_90000.hdf5,True,True,True,1156.0979764908552,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r16_v00_96000_fof_0.0040_0000.hdf5,,False,False,False,,,missing_physical_file,Matching non-FoF physical snapshot was not found
Ma_xp_A2000_n65_r16_v02_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r16_v02_90000.hdf5,True,True,True,1166.8835068121552,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r16_v04_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r16_v04_90000.hdf5,True,True,True,1199.1459177806973,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
Ma_xp_A2000_n65_r16_v06_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_n65_r16_v06_90000.hdf5,True,True,True,1231.8470980972052,3227695,success_mass_source=header_initial_mass_table;gm_source=metadata_point_mass,
