physical_file,raw_hdf5_path,mass_code,resolution_code,periapsis_code,velocity_code,spin_code,timestep,mass,periapsis,v_inf,spin,resolution,target_mass_kg,resolved_fof_mass_kg,background_unresolved_mass_kg,bound_mass_kg,captured_mass_kg,f_bnd_parent,f_capt_parent,particle_count,bound_particle_count,captured_particle_count,mars_mass_kg,mars_hill_radius_m,time_code_units,method,fof_regenerated,unresolved_handling
Ma_xp_A2000_n65_r16_v00_90000.hdf5,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_n65_r16_v00_90000.hdf5,A2000,n65,r16,v00,,90000,2000,1.6,0.0,none,65,9.996273753160096e+19,,0.0,4.458920428781124e+19,4.036163212748826e+19,0.44605825519449555,0.40376677474172656,3227695,1439740,1303236,6.414e+23,1080000000.0,90000.0,particle_level_parent_mass_from_raw_snapshot,False,No FoF background discarded; all raw particles contribute to denominator and orbit tests.
